file:/shipreq/webapp-base/shipreq/webapp/base/validation/Composite.scala	1634
file:/shipreq/webapp-base/shipreq/webapp/base/validation/Generic.scala	9751
file:/shipreq/webapp-base/shipreq/webapp/base/validation/Implicits.scala	886
file:/shipreq/webapp-base/shipreq/webapp/base/validation/Simple.scala	634
file:/shipreq/webapp-base/shipreq/webapp/base/validation/Uniqueness.scala	282
file:/shipreq/webapp-base/shipreq/webapp/base/WebappConfig.scala	474
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/Main.scala	300
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/pages/Common.scala	656
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/pages/LandingPage.scala	6563
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/pages/Legal.scala	10250
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/pages/Login.scala	11299
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/pages/Register1.scala	5217
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/pages/Register2.scala	11228
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/pages/ResetPassword.scala	5940
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/Prefetch.scala	368
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/PublicSpaEntryPoint.scala	1049
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/PublicSpaProtocols.scala	12765
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/spa/Layout.scala	3053
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/spa/PublicSpa.scala	4855
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/spa/Routes.scala	5546
file:/shipreq/webapp-client-public/shipreq/webapp/client/public/Styles.scala	7199
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.3/japgolly/microlibs/nonempty/NonEmptySet.scala	922
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.3/japgolly/microlibs/nonempty/NonEmptyVector.scala	1291
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.3/japgolly/microlibs/stdlib_ext/StdlibExt.scala	350
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.3/japgolly/microlibs/utils/Memo.scala	34
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.3/japgolly/microlibs/utils/package.scala	235
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.3/japgolly/microlibs/utils/PlatformJS.scala	536
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.3/shared/src/main/scala-2.13/japgolly/microlibs/stdlib_ext/MutableArray.scala	889
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/AsyncCallback.scala	3023
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/CallbackKleisli.scala	1543
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/CallbackOption.scala	1303
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/Callback.scala	4843
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/component/builder/Builder.scala	2306
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/component/builder/EntryPoint.scala	279
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/component/builder/InitState.scala	862
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/component/builder/Lifecycle.scala	9831
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/component/builder/ViaReactComponent.scala	3539
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/ComponentDom.scala	1720
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/component/Generic.scala	185
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/component/JsBaseComponentTemplate.scala	1111
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/component/JsFn.scala	194
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/component/JsForwardRef.scala	190
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/component/Js.scala	2547
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/component/ScalaFn.scala	181
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/component/ScalaForwardRef.scala	182
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/component/Scala.scala	1579
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/component/Template.scala	1439
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/CtorType.scala	3390
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/events.scala	506
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/internal/AutoComponentName.scala	360
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/internal/Box.scala	321
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/internal/Effect.scala	1865
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/internal/JsRepr.scala	643
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.7.0/core/internal/JsUtil.scala	966
